Sender type,Channel type,Sender name,Sender full name,Time in GMT,Message,Data
bot,WEBCHAT,FREE_NOTIFY,FREE_NOTIFY,2025-04-03 09:03:54.405557,,"{""recipient_id"": ""636eecbd-b42b-4d92-b8cd-1d4e4b434112"", ""custom"": {""attachment"": {""type"": ""template"", ""payload"": {""template_type"": ""simple_form"", ""title"": ""Information for Ad Support Ticket"", ""description"": ""This form is used to collect user information in case the user needs additional help and a Jira Ticket needs to be filed with our Support Team."", ""descriptionPosition"": ""top"", ""hidden_reply"": true, ""reply_text"": ""The user completes the submission of the form"", ""submit_button_title"": ""Send"", ""intent_name"": ""submit_form"", ""cancel_button"": {""title"": ""Cancel"", ""type"": ""postback"", ""payload"": ""/cancel_for_input_data"", ""url"": null, ""is_enabled"": false, ""hidden_reply"": true}, ""is_mailerlite_form"": false, ""fields"": [{""title"": ""Name"", ""type"": ""text"", ""icon_url"": ""https://seachat.s3.us-west-2.amazonaws.com/images/icon-name.svg"", ""is_required"": true, ""entity_name"": ""_NAME""}, {""title"": ""Email"", ""type"": ""text"", ""icon_url"": ""https://seachat.s3.us-west-2.amazonaws.com/images/icon-email.svg"", ""is_required"": true, ""entity_name"": ""_EMAIL""}, {""title"": ""Account ID"", ""type"": ""text"", ""icon_url"": """", ""is_required"": true, ""entity_name"": ""VAR_0001""}], ""form_id"": ""ee27568f0b9f4826a7215c8197548501""}}}}"
bot,WEBCHAT,FREE_NOTIFY,FREE_NOTIFY,2025-04-03 09:03:54.932737,"Hi, I’m the NewsBreak Ad Assistant. How can I help?",
bot,WEBCHAT,FREE_NOTIFY,FREE_NOTIFY,2025-04-03 09:03:56.071746,,"{""recipient_id"": ""636eecbd-b42b-4d92-b8cd-1d4e4b434112"", ""custom"": {""attachment"": {""type"": ""template"", ""payload"": {""template_type"": ""simple_form"", ""title"": ""Information for Ad Support Ticket"", ""description"": ""This form is used to collect user information in case the user needs additional help and a Jira Ticket needs to be filed with our Support Team."", ""descriptionPosition"": ""top"", ""hidden_reply"": true, ""reply_text"": ""The user completes the submission of the form"", ""submit_button_title"": ""Send"", ""intent_name"": ""submit_form"", ""cancel_button"": {""title"": ""Cancel"", ""type"": ""postback"", ""payload"": ""/cancel_for_input_data"", ""url"": null, ""is_enabled"": false, ""hidden_reply"": true}, ""is_mailerlite_form"": false, ""fields"": [{""title"": ""Name"", ""type"": ""text"", ""icon_url"": ""https://seachat.s3.us-west-2.amazonaws.com/images/icon-name.svg"", ""is_required"": true, ""entity_name"": ""_NAME""}, {""title"": ""Email"", ""type"": ""text"", ""icon_url"": ""https://seachat.s3.us-west-2.amazonaws.com/images/icon-email.svg"", ""is_required"": true, ""entity_name"": ""_EMAIL""}, {""title"": ""Account ID"", ""type"": ""text"", ""icon_url"": """", ""is_required"": true, ""entity_name"": ""VAR_0001""}], ""form_id"": ""ee27568f0b9f4826a7215c8197548501""}}}}"
web,WEBCHAT,77a39c87d42948cfaabafe9dcf126422,tarun ,2025-04-03 09:04:53.851761,The user completes the submission of the form,"{""form_id"": ""ee27568f0b9f4826a7215c8197548501"", ""hidden_reply"": false, ""intent_name"": ""submit_form"", ""fields"": [{""title"": ""Name"", ""entity_name"": ""_NAME"", ""value"": ""tarun""}, {""title"": ""Email"", ""entity_name"": ""_EMAIL"", ""value"": ""trinetra100@gmail.com""}, {""title"": ""Account ID"", ""entity_name"": ""VAR_0001"", ""value"": ""1901973845754355714""}]}"
web,WEBCHAT,77a39c87d42948cfaabafe9dcf126422,tarun ,2025-04-03 09:07:57.947553,"i see i got 1 initial sale in my clickbank account, however the sale is not showing up in the conversions here in admanager.newsbreak drashboard and thus both the cpa and conversion is showing 0 right now. I believe i have done the integration as per your documentation and tested it as well. Can youu please let me know what i am missing or in case i need to make any tweaks in my integration",{}
bot,WEBCHAT,BOT,BOT,2025-04-03 09:08:08.115696," Hi Tarun, I'm sorry to hear that you're having trouble with your conversion tracking. To help you better, could you please confirm if you are using Pixel or Postback for tracking? Once I have this information, I can provide more specific guidance.",{}
web,WEBCHAT,77a39c87d42948cfaabafe9dcf126422,tarun ,2025-04-03 09:08:26.334372,postback,{}
bot,WEBCHAT,BOT,BOT,2025-04-03 09:08:36.959692," Thanks for confirming that you're using Postback for tracking. Here are a few steps to ensure everything is set up correctly:
1. Make sure you have named your event and chosen 'Postback' as your event tracking type, 'ClickBank' as your 3rd party tracking service, and 'sale' as your conversion event in the dropdown.
2. Test the Postback integration by entering the URL you get from ClickBank (offer URL or test URL) and click 'Go test' to trigger your conversion event.
3. Ensure that you are using the parameter 'tid' in your URL to pass through the click ID: `tid=__CALLBACK_PARAM__`.
For detailed instructions, please refer to this article: [How to set up a ClickBank Postback on NewsBreak](https://help.newsbreak.com/hc/en-us/articles/23746617571341-How-to-set-up-a-ClickBank-Postback-on-NewsBreak).
If you've followed these steps and still face issues, please let me know!",{}
web,WEBCHAT,77a39c87d42948cfaabafe9dcf126422,tarun ,2025-04-03 09:34:31.632438,"my landing page url is like this, is it correct? ... https://hop.clickbank.net/?affiliate=dracodeals&vendor=primebiome&cbpage=tsl&affop=1&newsbreak_cid=__CALLBACK_PARAM__",{}
bot,WEBCHAT,BOT,BOT,2025-04-03 09:34:45.532288," Your landing page URL looks mostly correct, but it seems like the parameter for passing the click ID should be `tid` instead of `newsbreak_cid`. It should look something like this: `https://hop.clickbank.net/?affiliate=dracodeals&vendor=primebiome&cbpage=tsl&affop=1&tid=__CALLBACK_PARAM__`
Please update your URL and test the integration again. If you continue to face issues, feel free to reach out!",{}
web,WEBCHAT,77a39c87d42948cfaabafe9dcf126422,tarun ,2025-04-03 10:09:12.528941,this is for clickbank,{}
bot,WEBCHAT,BOT,BOT,2025-04-03 10:09:32.252782," Got it, since this is for ClickBank, your URL should indeed use the `tid` parameter to pass the click ID. Here’s how your landing page URL should look: `https://hop.clickbank.net/?affiliate=dracodeals&vendor=primebiome&cbpage=tsl&affop=1&tid=__CALLBACK_PARAM__`
Make sure to update this in your setup and test the integration again. For more detailed instructions, you can refer to this article: [How to set up a ClickBank Postback on NewsBreak](https://help.newsbreak.com/hc/en-us/articles/23746617571341-How-to-set-up-a-ClickBank-Postback-on-NewsBreak).
If you need further assistance, please let me know!",{}
web,WEBCHAT,77a39c87d42948cfaabafe9dcf126422,tarun ,2025-04-03 10:13:36.680482,shouldn't it be extclid=__CALLBACK_PARAM__?,{}
